"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.315260000E0,2.649984329E1,-5.034181366E0,6.214476929E0
2.325284000E0,2.603071884E1,-5.610033875E0,5.035827942E0
2.335308000E0,2.529664536E1,-6.643185425E0,4.561614075E0
2.345331000E0,2.413326462E1,-7.501051483E0,4.278253326E0
2.355355250E0,2.287243652E1,-8.011040955E0,4.274810486E0
2.365379250E0,2.165965851E1,-8.032147064E0,4.495152283E0
2.375402250E0,2.085642883E1,-7.807613983E0,4.259392548E0
2.385426250E0,2.048520081E1,-7.408094788E0,3.716321869E0
2.395449250E0,2.045945435E1,-6.808890839E0,3.166365509E0
2.405473250E0,2.014885025E1,-6.397246857E0,2.500101013E0
2.415497250E0,1.932780762E1,-6.003715210E0,1.398092651E0
2.425520250E0,1.892918655E1,-5.483546906E0,1.516346741E-1
2.435544250E0,1.839255249E1,-4.879103851E0,-9.357041931E-1
2.445568250E0,1.747136810E1,-4.446054382E0,-1.832189941E0
2.455591250E0,1.667906570E1,-4.171076202E0,-1.897454224E0
2.465615250E0,1.647234558E1,-3.904031525E0,-1.358425140E0
2.475638250E0,1.647533936E1,-3.531605988E0,-1.029409332E0
2.485662250E0,1.618060226E1,-2.850821686E0,-6.810836792E-1
2.495686250E0,1.610845230E1,-2.195334778E0,-5.013075256E-1
2.505709250E0,1.619392456E1,-1.814376984E0,-7.152127075E-1
2.515733250E0,1.595397354E1,-1.480421448E0,-9.297166443E-1
2.525757250E0,1.555415497E1,-1.170865173E0,-7.830216980E-1
2.535780250E0,1.491752884E1,-1.091081085E0,-5.810916138E-1
2.545804250E0,1.387794067E1,-1.156644745E0,-8.286767578E-1
2.555827250E0,1.350805984E1,-9.940827942E-1,-1.158141632E0
2.565851250E0,1.347138611E1,-8.217910767E-1,-1.213676147E0
2.575875250E0,1.343261673E1,-6.322851562E-1,-8.517288208E-1
2.585898250E0,1.332663712E1,-6.051914978E-1,-1.091230774E-1
2.595922250E0,1.245874191E1,-8.529263306E-1,8.183482361E-1
2.605946250E0,1.106828339E1,-9.774673462E-1,1.543290710E0
2.615969250E0,1.001312759E1,-9.618997192E-1,1.932631073E0
