"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.332905750E0,1.582499407E-2,2.576636553E0,9.575605989E-1
3.342929750E0,1.649930701E-2,2.569912672E0,9.492155910E-1
3.352953750E0,1.623572595E-2,2.569629431E0,9.544146657E-1
3.362977750E0,1.556114666E-2,2.567336798E0,9.602222443E-1
3.373001750E0,2.284678631E-2,2.574021101E0,9.545641541E-1
3.383024750E0,2.877604775E-2,2.573685408E0,9.445629120E-1
3.393048750E0,2.901338413E-2,2.573674440E0,9.422161579E-1
3.403072750E0,2.296348102E-2,2.569886923E0,9.339595437E-1
3.413096750E0,2.310640737E-2,2.568693638E0,9.258314967E-1
3.423119750E0,2.831182256E-2,2.562286854E0,9.152957797E-1
3.433143750E0,2.292466536E-2,2.563333750E0,9.084047675E-1
3.443167750E0,1.629472524E-2,2.564116955E0,9.126170874E-1
3.453191750E0,1.036526915E-2,2.564589024E0,9.161095619E-1
3.463215750E0,5.003526807E-3,2.567199230E0,9.199492931E-1
3.473238750E0,-1.845529070E-3,2.574102879E0,9.217758179E-1
3.483262750E0,3.027522936E-3,2.579142332E0,9.336359501E-1
3.493286750E0,4.058032762E-3,2.576358080E0,9.398226142E-1
3.503310750E0,6.588302087E-3,2.577915668E0,9.420109391E-1
3.513334750E0,1.196157932E-2,2.576149940E0,9.450451732E-1
3.523357750E0,2.610296570E-2,2.572750807E0,9.497845173E-1
3.533381750E0,3.322926909E-2,2.568327665E0,9.465458393E-1
3.543405750E0,3.285402805E-2,2.566585064E0,9.414240122E-1
3.553429750E0,2.666784078E-2,2.564358234E0,9.382852912E-1
3.563453750E0,-7.481607608E-3,2.577590942E0,9.308180809E-1
3.573476750E0,-2.315760963E-2,2.599005461E0,9.426218271E-1
3.583500750E0,-1.778867655E-2,2.611855507E0,9.408135414E-1
3.593524750E0,-1.144768670E-2,2.629677773E0,9.332299829E-1
3.603548750E0,-2.125983685E-2,2.632766724E0,9.292839766E-1
3.613572750E0,-1.646620035E-2,2.631312132E0,9.465129375E-1
3.623595750E0,-9.935596958E-3,2.626019955E0,9.590479136E-1
3.633619750E0,2.245395444E-2,2.622637987E0,9.569708109E-1
3.643643750E0,5.079931021E-2,2.618305445E0,9.591735005E-1
3.653667750E0,6.939098239E-2,2.616240740E0,9.708321095E-1
3.663691750E0,5.995913595E-2,2.616065264E0,9.721826315E-1
3.673714750E0,4.747678339E-2,2.625366449E0,9.722422957E-1
3.683738750E0,4.531696066E-2,2.633172274E0,9.731645584E-1
3.693762750E0,4.669334739E-2,2.642661810E0,9.684314728E-1
3.703786750E0,4.008844122E-2,2.651745081E0,9.580473304E-1
3.713809750E0,2.552715689E-2,2.661378622E0,9.555661678E-1
