"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.339063083E0,-6.053416133E-1,-1.682267904E0,5.849663615E-1
3.349087083E0,-1.053038001E0,1.136009574E0,1.180648088E0
3.359111083E0,-1.067330837E0,2.419736862E0,1.157742739E0
3.369135083E0,-8.072490096E-1,2.302088022E0,8.760947585E-1
3.379159083E0,-3.860610425E-1,1.562283158E0,5.767117739E-1
3.389183083E0,1.125869974E-1,8.300450444E-1,1.560927927E-1
3.399208083E0,8.257530928E-1,1.306957901E-1,-3.887633085E-1
3.409232083E0,1.859584570E0,-7.593116164E-1,-1.042018533E0
3.419256083E0,2.996137857E0,-1.945772529E0,-1.829562068E0
3.429280083E0,3.482125282E0,-2.831268549E0,-2.705980301E0
3.439304083E0,3.004702806E0,-2.907084703E0,-3.285495758E0
3.449329083E0,1.788432360E0,-1.411764145E0,-3.507329464E0
3.459353083E0,5.005295277E-1,8.474142551E-1,-2.609776974E0
3.469377083E0,-3.201438785E-1,1.502746344E0,-6.585862041E-1
3.479401083E0,-6.116617918E-1,-6.329896301E-2,8.265013099E-1
3.489425083E0,-5.406491756E-1,-1.791104794E0,1.173722267E0
3.499450083E0,-1.895292252E-1,-2.854640961E0,6.213070750E-1
3.509474083E0,3.400223255E-1,-3.105719328E0,-1.816694885E-1
3.519498083E0,8.258489370E-1,-2.652101040E0,-8.942347169E-1
3.529522083E0,1.215734959E0,-1.921282530E0,-1.380220652E0
3.539546083E0,1.425485492E0,-1.198256969E0,-1.599308968E0
3.549571083E0,1.409529090E0,-5.431582332E-1,-1.584958076E0
3.559595083E0,1.257937431E0,-7.901427150E-2,-1.494727015E0
3.569619083E0,1.100476146E0,1.245955825E-1,-1.444294453E0
3.579643083E0,1.068823934E0,2.478863597E-1,-1.438499451E0
3.589667083E0,1.059159636E0,3.519046307E-1,-1.429154634E0
3.599692083E0,1.029076576E0,4.283136427E-1,-1.347222567E0
3.609716083E0,9.579395652E-1,4.102901220E-1,-1.261358619E0
3.619740083E0,8.532502055E-1,2.985740006E-1,-1.146383405E0
3.629764083E0,7.580057979E-1,1.431178451E-1,-9.803165197E-1
3.639788083E0,7.807385325E-1,-6.322573125E-2,-7.217150927E-1
3.649812083E0,9.471402168E-1,-2.440338433E-1,-4.246541560E-1
3.659837083E0,1.178911090E0,-3.233241439E-1,-2.070744336E-1
3.669861083E0,1.363322139E0,-3.486127257E-1,-1.317757666E-1
3.679885083E0,1.400583506E0,-3.921026886E-1,-1.876976192E-1
3.689909083E0,1.322814226E0,-4.616564512E-1,-3.257361054E-1
3.699933083E0,1.220838070E0,-4.571341276E-1,-4.930513203E-1
3.709958083E0,1.152450204E0,-3.330007195E-1,-6.972532272E-1
3.719982583E0,1.124686480E0,-1.292721033E-1,-9.238224030E-1
3.730006583E0,1.096114635E0,1.420046687E-1,-1.138323426E0
3.740030583E0,1.017461061E0,3.733731806E-1,-1.306574821E0
3.750054583E0,8.917007446E-1,4.769072831E-1,-1.410566688E0
3.760079583E0,7.355846763E-1,4.559178352E-1,-1.450855851E0
3.770103583E0,6.375938654E-1,2.809852064E-1,-1.425250053E0
3.780127583E0,6.551864147E-1,4.512766004E-2,-1.308155179E0
3.790151583E0,7.660678625E-1,-1.473624557E-1,-1.121291518E0
3.800175583E0,9.083291292E-1,-3.023102283E-1,-9.036732912E-1
3.810200583E0,1.000710964E0,-4.210320711E-1,-7.191444039E-1
3.820224583E0,1.015546918E0,-5.175261497E-1,-6.038711071E-1
3.830248583E0,9.588254690E-1,-5.820339918E-1,-5.728735924E-1
3.840272583E0,8.640598059E-1,-5.831961632E-1,-5.571209788E-1
3.850296583E0,7.410830855E-1,-4.881301522E-1,-5.206870437E-1
3.860320583E0,5.546514392E-1,-3.692639470E-1,-4.360520840E-1
3.870345583E0,2.692181766E-1,-2.930956781E-1,-3.514537215E-1
3.880369583E0,4.197944328E-2,-3.525832295E-1,-3.497642279E-1
3.890393583E0,-7.224738598E-2,-4.608479440E-1,-4.478056729E-1
3.900417583E0,-2.106976658E-1,-3.910163939E-1,-5.341549516E-1
3.910441583E0,-4.661953449E-1,-8.620855957E-2,-5.274551511E-1
3.920466583E0,-7.205868363E-1,3.266628981E-1,-4.858394861E-1
